Start_Time,End_Time,Facility_Code,Participant_Code,Status,Reason,Outage_MW,Recovery_Time_Minutes,Description
2/09/2017 20:30:00,2/09/2017 20:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,4.5,,TES Report - constrained off MW's.
29/08/2017 06:30:00,29/08/2017 06:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,53.7,,TES Report - constrained off MW's.
29/08/2017 07:00:00,29/08/2017 07:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,47.2,,TES Report - constrained off MW's.
8/09/2017 12:30:00,8/09/2017 12:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,14,,11MVar cap bank fault 
8/09/2017 12:00:00,8/09/2017 12:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,14,,11MVar cap bank fault
5/09/2017 14:00:00,5/09/2017 21:30:00,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,0,"Western Power Enar# 312727
Supply power outage"
8/09/2017 01:30:00,8/09/2017 05:00:00,KORL_GT3,KORL,Approved,Forced,40.1,0,FO
8/09/2017 01:00:00,8/09/2017 01:00:00,KORL_GT3,KORL,Approved,Forced,32.08,,FO
7/09/2017 15:00:00,7/09/2017 15:00:00,KORL_GT3,KORL,Approved,Forced,100.1,4,FO
2/09/2017 13:00:00,2/09/2017 13:00:00,PMC_AG,PMC,Approved,Forced,195.962,0,Operational issues caused real time forced outage.
2/09/2017 12:30:00,2/09/2017 12:30:00,PMC_AG,PMC,Approved,Forced,210.065,0,Operational issues caused real time forced outage.
28/08/2017 16:00:00,28/08/2017 16:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,69.533,0,Deviation during ramp up from outage
28/08/2017 15:30:00,28/08/2017 15:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,75.922,0,Deviation during ramp up from outage
28/08/2017 15:00:00,28/08/2017 15:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,119.452,0,Deviation during ramp up from outage
28/08/2017 14:30:00,28/08/2017 14:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 14:00:00,28/08/2017 14:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 13:30:00,28/08/2017 13:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 13:00:00,28/08/2017 13:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 12:30:00,28/08/2017 12:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 12:00:00,28/08/2017 12:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 11:30:00,28/08/2017 11:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 11:00:00,28/08/2017 11:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 10:30:00,28/08/2017 10:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 10:00:00,28/08/2017 10:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
28/08/2017 09:30:00,28/08/2017 09:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,0,Return to service from outage delayed
1/09/2017 22:00:00,1/09/2017 22:30:00,TIWEST_COG1,TRMOS,Approved,Forced,31.44,,Deviation from dispatch
31/08/2017 10:00:00,31/08/2017 10:30:00,TIWEST_COG1,TRMOS,Approved,Forced,35.36,,Deviation from dispatch
30/08/2017 08:30:00,30/08/2017 09:00:00,TIWEST_COG1,TRMOS,Approved,Forced,28.54,,Deviation from dispatch
31/08/2017 04:30:00,31/08/2017 04:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,9.032,0,PNJ U1 max output reduced due to ambient conditions.
1/09/2017 17:30:00,1/09/2017 17:30:00,PJRH_GT11,PJRH,Approved,Forced,69.6,0,FO
4/09/2017 13:00:00,4/09/2017 13:00:00,PJRH_GT11,PJRH,Approved,Forced,58,0,FO
3/09/2017 17:30:00,4/09/2017 12:30:00,PJRH_GT11,PJRH,Approved,Forced,116,0,FO
2/09/2017 18:00:00,2/09/2017 18:00:00,PJRH_GT11,PJRH,Approved,Forced,85.066,0,FO
2/09/2017 18:00:00,2/09/2017 18:00:00,PJRH_GT11,PJRH,Cancelled By Market Participant,Forced,116,0,FO
7/10/2017 17:30:00,7/12/2017 17:30:00,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,39,Steam turbine and gas turbine outage
7/09/2017 10:00:00,7/09/2017 13:30:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,4,DAOM
8/09/2017 08:00:00,15/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
8/09/2017 08:00:00,15/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
8/09/2017 08:00:00,15/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
8/09/2017 08:00:00,15/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
26/10/2017 08:00:00,27/10/2017 11:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,12,Energy Safe WA - Gas Inspector - Isolation Valves.
26/10/2017 07:00:00,27/10/2017 21:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,12,Energy Safe WA - Gas Inspector - Isolation Valves.
6/09/2017 19:00:00,22/09/2017 16:00:00,MELK_G7,MELK,Approved,Forced,73.238,0,Partial forced outage - Unit load restricted to 270MW.
7/09/2017 22:00:00,22/09/2017 16:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),270,20,Full outage for boiler inspection and maintenance
2/09/2017 04:30:00,2/09/2017 04:30:00,AUXC_WGP,AUXC,Approved,Forced,16.16,,Boiler #1 Trip.
2/09/2017 04:00:00,2/09/2017 04:00:00,AUXC_WGP,AUXC,Approved,Forced,19.87,,Boiler #1 Trip.
2/09/2017 03:30:00,2/09/2017 03:30:00,AUXC_WGP,AUXC,Approved,Forced,21,,Boiler #1 Trip.
3/09/2017 13:30:00,3/09/2017 14:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,16,,Derailed box cart
25/08/2017 18:30:00,26/08/2017 03:00:00,MELK_G7,MELK,Approved,Forced,343.238,0,forced outage due to unit trip
25/08/2017 18:00:00,25/08/2017 18:00:00,MELK_G7,MELK,Approved,Forced,157.385,,Pro rata forced outage due to unit trip
2/09/2017 03:00:00,2/09/2017 03:00:00,AUXC_WGP,AUXC,Approved,Forced,21.78,,Boiler #1 Trip.
2/09/2017 02:30:00,2/09/2017 02:30:00,AUXC_WGP,AUXC,Approved,Forced,23.92,,Boiler #1 Trip.
2/09/2017 02:00:00,2/09/2017 02:00:00,AUXC_WGP,AUXC,Approved,Forced,22.87,,Boiler #1 Trip.
2/09/2017 01:00:00,2/09/2017 01:30:00,AUXC_WGP,AUXC,Approved,Forced,26,,Boiler #1 Trip.
2/09/2017 00:30:00,2/09/2017 00:30:00,AUXC_WGP,AUXC,Approved,Forced,22.78,,Boiler #1 Trip.
26/08/2017 17:30:00,26/08/2017 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,81.821,,Unit slow to ramp down before outage.
26/08/2017 19:00:00,6/09/2017 18:30:00,MELK_G7,MELK,Approved,Forced,73.238,0,Partial forced outage - Unit load restricted to 270MW.
26/08/2017 18:30:00,26/08/2017 18:30:00,MELK_G7,MELK,Approved,Forced,19.53,,Pro-rata partial forced outage - Unit load restricted to 270MW from 18:52.
29/08/2017 02:00:00,29/08/2017 02:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,, Gt2 Fire panel fault
31/08/2017 12:00:00,8/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
31/08/2017 12:00:00,8/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
31/08/2017 12:00:00,8/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,0,Safety Issues
31/08/2017 12:00:00,8/09/2017 07:30:00,MELK_G7,MELK,Approved,Forced,55,,Safety Issues
31/08/2017 08:00:00,31/08/2017 09:30:00,MELK_G7,MELK,Approved,Forced,211,0,Boiler Repairs
23/08/2017 18:00:00,23/08/2017 18:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6.7,,TES Report - constrained off MW's.
27/08/2017 18:00:00,27/08/2017 20:30:00,MELK_G7,MELK,Approved,Forced,5,0,ID fan capacity
28/08/2017 07:30:00,28/08/2017 07:30:00,MELK_G7,MELK,Approved,Forced,4,0,PA fan capacity
21/08/2017 15:00:00,21/08/2017 15:30:00,TIWEST_COG1,TRMOS,Approved,Forced,35.07,,Deviation from dispatch
1/09/2017 08:00:00,2/09/2017 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),7,12,Load Derate
2/09/2017 08:00:00,8/09/2017 08:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),7,12,Load Derate
29/08/2017 15:30:00,29/08/2017 15:30:00,AUXC_WGP,AUXC,Approved,Forced,9.24,,Software upgrade of GT
29/08/2017 10:30:00,29/08/2017 15:00:00,AUXC_WGP,AUXC,Approved,Forced,26,,Software upgrade of GT 
26/08/2017 18:00:00,26/08/2017 21:00:00,MELK_G7,MELK,Approved,Forced,9,0,Boiler capacity
25/08/2017 07:00:00,25/08/2017 07:00:00,MELK_G7,MELK,Approved,Forced,5,0,Boiler capacity
26/08/2017 20:00:00,26/08/2017 21:00:00,MELK_G7,MELK,Approved,Forced,11,0,PA fan capacity
26/08/2017 18:00:00,26/08/2017 19:30:00,MELK_G7,MELK,Approved,Forced,20,0,PA fan capacity
25/08/2017 18:00:00,25/08/2017 21:30:00,MELK_G7,MELK,Approved,Forced,19,0,PA fan capacity
25/08/2017 07:00:00,25/08/2017 07:00:00,MELK_G7,MELK,Approved,Forced,6,0,PA fan capacity
24/08/2017 18:00:00,24/08/2017 19:30:00,MELK_G7,MELK,Approved,Forced,6,0,PA fan capacity
24/08/2017 07:00:00,24/08/2017 07:00:00,MELK_G7,MELK,Approved,Forced,3,0,PA fan capacity
26/08/2017 18:00:00,26/08/2017 21:00:00,MELK_G7,MELK,Approved,Forced,11,0,ID fan capacity
20/08/2017 18:30:00,20/08/2017 21:30:00,MELK_G7,MELK,Approved,Forced,5,0,ID fan capacity
19/08/2017 20:00:00,19/08/2017 20:00:00,MELK_G7,MELK,Approved,Forced,12,0,ID fan capacity
18/08/2017 20:00:00,18/08/2017 21:30:00,MELK_G7,MELK,Approved,Forced,12,0,ID fan capacity
1/09/2017 08:00:00,16/09/2017 07:30:00,MELK_G7,MELK,Rejected,Scheduled (Planned),55,36,Unit Outage
1/09/2017 08:00:00,16/09/2017 07:30:00,MELK_G7,MELK,Rejected,Scheduled (Planned),55,36,Unit Outage
1/09/2017 08:00:00,16/09/2017 07:30:00,MELK_G7,MELK,Rejected,Scheduled (Planned),55,36,Unit Outage
1/09/2017 08:00:00,16/09/2017 07:30:00,MELK_G7,MELK,Rejected,Scheduled (Planned),55,36,Unit Outage
29/08/2017 17:00:00,31/08/2017 07:30:00,MELK_G7,MELK,Approved,Forced,11,0,Boiler Repairs
29/08/2017 08:30:00,29/08/2017 08:30:00,AUXC_WGP,AUXC,Approved,Forced,26,,Shutdown for software upgrade
29/08/2017 20:00:00,29/08/2017 20:00:00,AUXC_WGP,AUXC,Approved,Forced,8.47,,Commission GT after software upgrade
4/09/2017 08:00:00,5/09/2017 15:30:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),127,4,Exh Insp
29/08/2017 12:30:00,29/08/2017 14:00:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,,FO
24/08/2017 08:00:00,24/08/2017 13:30:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,,FO
29/08/2017 09:30:00,29/08/2017 09:30:00,PJRH_GT11,PJRH,Approved,Forced,105.833,0,FO
23/08/2017 12:00:00,23/08/2017 15:30:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,40,,FO
29/08/2017 00:00:00,29/08/2017 09:00:00,PJRH_GT11,PJRH,Approved,Forced,127,,FO
22/08/2017 10:30:00,23/08/2017 11:00:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,40,,FO
21/08/2017 18:00:00,22/08/2017 10:00:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,52.5,,FO
21/08/2017 12:30:00,21/08/2017 17:30:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,55,,FO
21/08/2017 12:00:00,21/08/2017 12:00:00,MWF_MUMBIDA_WF1,MCG,Approved,Forced,27.5,,FO
22/08/2017 12:00:00,22/08/2017 12:00:00,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,27.5,0,FO
29/08/2017 04:00:00,31/08/2017 07:30:00,MELK_G7,MELK,Approved,Forced,200,,Boiler Repairs
17/08/2017 09:00:00,17/08/2017 17:30:00,COLLGAR_WF1,COLLGAR,Approved,Opportunistic Maintenance (Planned),206,0,Upgrade of Collgar PPC Software
17/08/2017 17:30:00,17/08/2017 21:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,190,0,Operational issues caused real time forced outage.
17/08/2017 17:00:00,17/08/2017 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,172.405,0,Operational issues caused real time forced outage.
27/09/2017 08:00:00,29/09/2017 16:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,10,PD testing
3/10/2017 08:00:00,4/10/2017 15:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,10,PD testing
24/08/2017 09:30:00,24/08/2017 15:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,0,ODOM
19/08/2017 09:30:00,19/08/2017 09:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.957,0,Operational Issues caused real time forced outage.
19/08/2017 08:30:00,19/08/2017 09:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,27.073,0,Operational Issues caused real time forced outage.
19/08/2017 08:00:00,19/08/2017 08:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,34.305,0,Operational Issues caused real time forced outage.
19/08/2017 07:00:00,19/08/2017 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.479,0,Operational Issues caused real time forced outage.
19/08/2017 03:30:00,19/08/2017 03:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,27.593,0,Operational Issues caused real time forced outage.
19/08/2017 01:00:00,19/08/2017 01:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,26.879,0,Operational Issues caused real time forced outage.
18/08/2017 22:30:00,18/08/2017 22:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,30.281,0,Operational Issues caused real time forced outage.
18/08/2017 21:00:00,18/08/2017 21:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.049,0,Operational Issues caused real time forced outage.
18/08/2017 20:00:00,18/08/2017 20:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,26.646,0,Operational Issues caused real time forced outage.
18/08/2017 07:30:00,18/08/2017 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.95,0,Operational Issues caused real time forced outage.
18/08/2017 06:30:00,18/08/2017 07:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,36.036,0,Operational Issues caused real time forced outage.
18/08/2017 06:00:00,18/08/2017 06:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.761,0,Operational Issues caused real time forced outage.
18/08/2017 05:30:00,18/08/2017 05:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,34.025,0,Operational Issues caused real time forced outage.
18/08/2017 04:30:00,18/08/2017 05:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.561,0,Operational Issues caused real time forced outage.
18/08/2017 03:00:00,18/08/2017 03:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.085,0,Operational Issues caused real time forced outage.
17/08/2017 16:30:00,17/08/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,162.073,,Operational issues caused unit trip.
24/08/2017 09:30:00,24/08/2017 12:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),0,0,Unit available on Diesel
15/08/2017 16:00:00,15/08/2017 16:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,63.316,0,Operational Issues caused real time forced outage.
15/08/2017 15:30:00,15/08/2017 15:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,116.427,0,Operational Issues caused real time forced outage.
15/08/2017 15:00:00,15/08/2017 15:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,43,0,Operational Issues caused real time forced outage.
15/08/2017 14:30:00,15/08/2017 14:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,48.638,0,Operational Issues caused real time forced outage.
19/08/2017 17:00:00,19/08/2017 17:30:00,TIWEST_COG1,TRMOS,Approved,Forced,32.71,,Deviation from dispatch
17/08/2017 11:30:00,17/08/2017 12:00:00,TIWEST_COG1,TRMOS,Approved,Forced,34.61,,Deviation from dispatch
14/08/2017 10:00:00,14/08/2017 10:30:00,TIWEST_COG1,TRMOS,Approved,Forced,36.09,,Deviation from dispatch
14/08/2017 09:00:00,14/08/2017 09:30:00,TIWEST_COG1,TRMOS,Approved,Forced,31.47,,Deviation from dispatch
18/08/2017 18:00:00,18/08/2017 18:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6.5,,TES Report - constrained off MW's.
18/08/2017 17:30:00,18/08/2017 17:30:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.
16/08/2017 20:00:00,16/08/2017 20:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.
23/08/2017 09:30:00,23/08/2017 13:30:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),21,0,ODOM
15/08/2017 17:30:00,15/08/2017 21:30:00,MELK_G7,MELK,Approved,Forced,7,0,ID fan capacity
15/08/2017 08:00:00,15/08/2017 08:00:00,MELK_G7,MELK,Approved,Forced,7,0,ID fan capacity
14/08/2017 18:00:00,14/08/2017 21:00:00,MELK_G7,MELK,Approved,Forced,7,0,ID fan capacity
11/08/2017 17:30:00,11/08/2017 19:30:00,MELK_G7,MELK,Approved,Forced,4,0,West Boiler feed pump Outage
14/08/2017 08:00:00,14/08/2017 08:30:00,MELK_G7,MELK,Approved,Forced,5,0,ID fan capacity
15/08/2017 08:00:00,15/08/2017 08:00:00,MELK_G7,MELK,Approved,Forced,9,0,Centre CW pump outage
14/08/2017 17:00:00,14/08/2017 21:00:00,MELK_G7,MELK,Approved,Forced,4,0,Centre CW pump outage
14/08/2017 09:00:00,14/08/2017 10:30:00,MELK_G7,MELK,Approved,Forced,4,0,Centre CW pump outage
10/08/2017 16:30:00,29/08/2017 16:30:00,MELK_G7,MELK,Approved,Forced,11,0,Centre CW pump outage
8/08/2017 19:00:00,8/08/2017 19:30:00,MELK_G7,MELK,Approved,Forced,4,0,North Boiler feed pump oil leak
20/11/2017 00:00:00,28/11/2017 06:30:00,TIWEST_COG1,TRMOS,Approved,Scheduled (Planned),42.1,24,Annual plus Generator Rotor Changeout
25/08/2017 17:30:00,22/09/2017 17:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),7,12,Load Derate
24/08/2017 08:00:00,24/08/2017 15:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,0,Maintenance
14/09/2017 05:00:00,14/09/2017 22:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Compressor Wash
12/09/2017 05:00:00,12/09/2017 16:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMS OOS For Compressor Wash
14/09/2017 05:00:00,14/09/2017 22:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS For Compressor Wash
12/09/2017 05:00:00,12/09/2017 16:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMS OOS For Compressor Wash
21/08/2017 13:00:00,21/08/2017 13:00:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),78,1,ODOM
21/08/2017 12:00:00,21/08/2017 12:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,ODOM
20/08/2017 17:30:00,20/08/2017 17:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,52,,Unit failed to start
20/08/2017 18:00:00,20/08/2017 18:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,156,,Failed to start
17/08/2017 17:00:00,17/08/2017 21:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,190,0,Operational issues caused real time forced outage.
27/08/2017 08:00:00,2/09/2017 20:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.02,8,"Pre accepted with planning engineer , 10 MW TA isolated for 7 days "
3/09/2017 06:00:00,6/10/2017 20:00:00,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0.02,10,Turbine alternator outage 7 days 10 mw - 0.02 MW site export 
3/10/2017 08:00:00,5/10/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
17/08/2017 10:30:00,17/08/2017 13:00:00,AUXC_WGP,AUXC,Approved,Forced,26,,GT Tripped during start up
12/08/2017 13:00:00,12/08/2017 13:00:00,PMC_AG,PMC,Approved,Forced,203.167,0,Operational issues caused real time forced outage.
12/08/2017 12:30:00,12/08/2017 12:30:00,PMC_AG,PMC,Approved,Forced,272.456,0,Operational issues caused real time forced outage.
12/08/2017 12:00:00,12/08/2017 12:00:00,PMC_AG,PMC,Approved,Forced,335,0,Operational issues caused real time forced outage.
11/08/2017 02:30:00,11/08/2017 07:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,43.539,0,Operational Issues caused real time forced outage.
10/08/2017 22:30:00,11/08/2017 02:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,44.385,0,Operational Issues caused real time forced outage.
10/08/2017 22:00:00,10/08/2017 22:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,38.201,0,Operational Issues caused real time forced outage.
10/08/2017 18:00:00,10/08/2017 18:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,32.982,0,Operational Issues caused real time forced outage.
10/08/2017 17:30:00,10/08/2017 17:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,45.098,0,Operational Issues caused real time forced outage.
10/08/2017 17:00:00,10/08/2017 17:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,42.154,0,Operational Issues caused real time forced outage.
10/08/2017 09:00:00,10/08/2017 09:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.513,0,Operational Issues caused real time forced outage.
10/08/2017 08:00:00,10/08/2017 08:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,42.824,0,Operational Issues caused real time forced outage.
9/08/2017 00:00:00,9/08/2017 01:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,34.169,0,Operational Issues caused real time forced outage.
8/08/2017 23:30:00,8/08/2017 23:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,29.841,0,Operational Issues caused real time forced outage.
9/08/2017 21:00:00,9/08/2017 21:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,31.895,0,Operational Issues caused real time forced outage.
24/08/2017 08:00:00,26/08/2017 17:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance
24/08/2017 08:00:00,26/08/2017 17:00:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance
24/08/2017 08:00:00,26/08/2017 17:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance
21/08/2017 08:00:00,23/08/2017 18:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance
21/08/2017 08:00:00,23/08/2017 18:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),55,36,Stage AB 3.3kV Station Switchboard Maintenance
13/08/2017 19:00:00,13/08/2017 19:30:00,TIWEST_COG1,TRMOS,Approved,Forced,34.33,,Deviation from dispatch
13/08/2017 16:30:00,13/08/2017 17:00:00,TIWEST_COG1,TRMOS,Approved,Forced,32.57,,Deviation from dispatch
12/08/2017 19:30:00,12/08/2017 20:00:00,TIWEST_COG1,TRMOS,Approved,Forced,35.75,,Deviation from dispatch
11/08/2017 12:00:00,11/08/2017 12:30:00,TIWEST_COG1,TRMOS,Approved,Forced,30.3,,Deviation from dispatch
8/08/2017 09:00:00,8/08/2017 09:30:00,TIWEST_COG1,TRMOS,Approved,Forced,31.54,,Deviation from dispatch
7/08/2017 07:00:00,7/08/2017 07:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10.2,,TES Report - constrained off MW's.
8/08/2017 15:00:00,8/08/2017 15:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,15.2,,TES Report - constrained off MW's.
6/08/2017 06:00:00,6/08/2017 06:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.
7/08/2017 17:00:00,7/08/2017 17:00:00,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,,TES Report - constrained off MW's.
3/08/2017 09:30:00,3/08/2017 10:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 logic issue
